🇨🇳央视,#genre#
凤凰香港,http://gxfrg007.8800.org:8282/tsfile/live/1065_1.m3u8
凤凰香港,P2p://ns2.hellotvvod.com:9906/63086e48b5134cbe935f6dec628c2ec0.ts
凤凰香港,http://%67%78%66%72%67%30%30%37%2e%38%38%30%30%2e%6f%72%67:%38%32%38%32/%74%73%66%69%6c%65/%6c%69%76%65/%31%30%36%35%5f%31%2e%6d%33%75%38
凤凰香港,http://8.crtv1.ml/hstv/crtv.php?id=358&type=.m3u8
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk_1080.m3u8
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk_720.m3u8
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk.m3u8
创世电视,http://al-pull2.hkatv.vip/live/CTV.m3u8
创世电视,http://8.crtv1.ml/hstv/crtv.php?id=1317&type=.m3u8
动物实况,https://cdn.hkdtmb.com/hls/hkanimal/index.m3u8
动物星球,http://iptv.tvfix.org/hls/animal.m3u8
动物星球,mitv://ns2.hellotvvod.com:9906/8df6a02edb7946eebae8115ab6fd8ec7
动物星球,P2p://ns2.hellotvvod.com:9906/a882e17acbfa4d7c97b347673fc1be4e.ts
动物星球,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH102/102
动物星球,http://211.23.114.106:8512/http/61.221.81.94:8088/hls/70/812/ch37.m3u8
动物星球,http://59.125.101.187:8512/http/61.221.81.94:8088/hls/70/812/ch37.m3u8
半岛国际新闻,http://8.crtv1.ml/hstv/crtv.php?id=494&type=.m3u8
半岛电视,tvbus://4KnFZbsL7QU1wC8h6eLnZa7vSyKHg6yu3PLSHMR1tFg33NVXAX
华纳TV,http://51.222.193.143:40004/10
华纳电影,http://8.crtv1.ml/hstv/crtv.php?id=83&type=.m3u8
华艺MBC综合,p5p://fccs.123178.top:9906/604421d400072b6600370871d6641107.ts
华艺影剧,p5p://fccs.123178.top:9906/61728417000b164612fb74944d3a5d26
华艺综合,http://8.crtv1.ml/hstv/crtv.php?id=310&type=.m3u8
华藏卫视,p5p://fccs.123178.top:9906/60463e4f0004c7480876484c7d16a8e0.ts
华藏卫视,http://51.222.193.143:40004/7
华藏卫视,http://118.163.88.61:1935/hwazanlivetv/live.stream/playlist.m3u8 
华视,http://dllb.jxin122.top/jj.php?id=46&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
华视,http://huanqiuzhibo.cn/manifest/hqhktv.php?id=46&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
华视,mitv://ns2.hellotvvod.com:9906/fd73b217be314cf198807cc5d1d911b6
华视,http://huanqiuzhibo.cn/manifest/hqhktv.php?id=046&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
华视,http://hd0808.top/hkyh666.php?id=46
华视,http://211.23.114.106:8503/http/61.221.81.94:8088/hls/72/814/ch48.m3u8?token=
华视,http://51.222.193.143:40004/11
华视,rtmp://59.124.75.138/sat/tv111
华视,http://212.95.133.2/tv/js.php?id=32
华视,rtmp://59.124.75.157:1935/sat/tv111
华视,rtmp://59.124.75.157/sat/tv111
华视,rtmp://9wv7.mine.nu/sat/tv111
华视,rtmp://45.88.148.122/channel/60b4e50239e1b02e8b910c4c?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
华视,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv041
华视,p5p://fccs.123178.top:9906/615cf279000322040c634d822dea28e8
华视,P2p://ns2.hellotvvod.com:9906/7193c88128364de79b3105ad216d0346.ts
华视,http://59.125.101.187:8503/http/61.221.81.94:8088/hls/72/814/ch48.m3u8
华视,http://61.222.202.191:80/live/yzyh.php?id=32
华视,http://8.crtv1.ml/hstv/crtv.php?id=32&type=.m3u8
华视,http://50.7.61.147:30080/Entry/cts?type=.m3u8
华视体育,p5p://fccs.123178.top:9906/615cf2bd000248ec0c6456eae60c58dc
华视教育,http://51.222.193.142:40010/23
华视新闻,http://iptv2.phoves.com.cn/mytv/mytv.php?id=27&t=1633129423&sign=204e76a8f11f28e92a3e201a49dd7516
华视新闻,P2p://ns2.hellotvvod.com:9906/f61ea6512058435fb78786042b1bcf4b.ts
华视新闻,http://seb.sason.top/sc/hsxw_fhd.m3u8
华视新闻,https://iptv.jmsooo.com/live/hsxw/index.m3u8
华视新闻,http://8.crtv1.ml/hstv/crtv.php?id=6&type=.m3u8
华视新闻,http://61.222.202.191:80/live/yzyh.php?id=147
华视资讯,p5p://fccs.123178.top:9906/615cf34d0005241b0c668a26a861e2c8
博斯无限,mitv://ns2.hellotvvod.com:9906/91e038793b5f45f194ab304ab843b741
博斯无限,P2p://ns2.hellotvvod.com:9906/060ce59f1ecf4882a9dadff5f432c19f.ts
博斯无限II,http://51.222.193.143:40004/23
博斯无限II,mitv://ns2.hellotvvod.com:9906/3367cde8bd924944b2b7bbbaef5be87e
博斯无限II,P2p://ns2.hellotvvod.com:9906/89bd015ae4764af2a79b9cca01080c51.ts
博斯无限II,http://61.222.202.191:80/live/yzyh.php?id=63
博斯网球,mitv://ns2.hellotvvod.com:9906/47176ac49fed4e74a62d30b037ce81d3
博斯网球,p5p://fccs.123178.top:9906/6044783c0007f05c01888ee3506bef35.ts
博斯网球,rtmp://59.124.75.157/sat/md031
博斯网球,http://51.222.193.143:40004/22
博斯网球,P2p://ns2.hellotvvod.com:9906/c53194a32a1440b697a5e4bd5aefcbb9.ts
博斯网球,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH75/75
博斯网球,http://61.222.202.191:80/live/yzyh.php?id=62
博斯运动,mitv://ns2.hellotvvod.com:9906/b57a5306d5da4dcea75af2d436968097
博斯运动,P2p://ns2.hellotvvod.com:9906/f8422d3da42f4f508ee5060ebff19bd0.ts
博斯运动,p5p://fccs.123178.top:9906/604478f0000e964f018b4fb7c6ee22b4.ts
博斯运动,http://211.23.114.106:8564
博斯运动,p5p://fccs.123178.top:9906/6044799300093dbb018dcb11ecf6cc03.ts
博斯运动,http://59.125.101.187:8564/http/59.120.8.187:8066/hls/210/10018/cstv18.m3u8
博斯运动II,http://211.23.114.106:8565
博斯运动II,http://51.222.193.143:40004/21
博斯运动II,mitv://ns2.hellotvvod.com:9906/d4f401d6d6e144dfbb8c944a41b15772
博斯运动II,P2p://ns2.hellotvvod.com:9906/c762cbc365414f5b879bace32c5acb2a.ts
博斯运动II,http://59.125.101.187:8565/http/59.120.8.187:8081/hls/61/803/ch04.m3u8
博斯运动II,http://61.222.202.191:80/live/yzyh.php?id=60
博斯高球,mitv://ns2.hellotvvod.com:9906/9eb73e0317034672b4e2bdb0d695387f
博斯高球,http://51.222.193.143:40004/24
博斯高球,p5p://fccs.123178.top:9906/604476f500023ffc01839017c2f8b12b.ts
博斯高球,P2p://ns2.hellotvvod.com:9906/b3ef79868e3e486595c9d24a22e48261.ts
博斯高球II,http://51.222.193.143:40004/20
博斯高球II,mitv://ns2.hellotvvod.com:9906/c612218b5c0d4349a1b4049e89913c75
博斯高球II,p5p://fccs.123178.top:9906/604477b3000746210186779063f54d2a.ts
博斯高球II,P2p://ns2.hellotvvod.com:9906/d06ef9ff95844798a0cfa252fea4564a.ts
博斯高球II,http://61.222.202.191:80/live/yzyh.php?id=61
博斯魅力,p5p://fccs.123178.top:9906/60445a120003530d0112b9a5dc60ca35.ts	
博斯魅力,mitv://ns2.hellotvvod.com:9906/8f1d2f23e9964ef6b99f7b7228c199dc
博斯魅力,P2p://ns2.hellotvvod.com:9906/7b182c90a4d440feac5a9f9638d50223.ts
博斯魅力,http://61.222.202.191:80/live/yzyh.php?id=59
卫视中文,http://dllb.jxin122.top/jj.php?id=4&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
卫视中文,p5p://fccs.123178.top:9906/6045bbb2000922ef0678142229e89274.ts
卫视中文,http://211.23.114.106:8514/http/60.251.39.91:8081/hls/62/804/ch05.m3u8
卫视中文,http://211.23.114.106:8520/http/61.221.81.94:8088/hls/62/804/ch05.m3u8?token=
卫视中文,http://50.7.61.148:30080/Entry/starchinese?type=.m3u8
卫视中文,http://51.222.193.142:40010/44
卫视中文,http://211.23.114.106:8514/http/61.221.81.94:8088/hls/70/812/ch37.m3u8
卫视中文,P2p://ns2.hellotvvod.com:9906/b132b9bc6b894901a8f02ca78a458dbb.ts
卫视中文,http://%35%30%2e%37%2e%36%31%2e%31%34%38:%33%30%30%38%30/%45%6e%74%72%79/%73%74%61%72%63%68%69%6e%65%73%65
卫视中文,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH88/88
卫视中文,http://59.125.101.187:8514/http/60.251.39.91:8081/hls/62/804/ch05.m3u8
卫视中文,http://61.222.202.191:80/live/yzyh.php?id=104
卫视中文,http://61.222.202.191:80/live/yzyh.php?id=108
卫视中文,http://8.crtv1.ml/hstv/crtv.php?id=342&type=.m3u8
卫视电影,http://211.23.114.106:8553/http/116.50.42.19:8081/hls/62/804/ch07.m3u8 
卫视电影,mitv://ns2.hellotvvod.com:9906/e7682ac33dfd41fc8f028f1652b6117f
卫视电影,p5p://fccs.123178.top:9906/607318ce000ef9a107a827d158704e10.ts
卫视电影,http://211.23.114.106:8520/http/61.221.81.94:8088/hls/62/804/ch07.m3u8?token=
卫视电影,http://220.134.196.147:8578/ch07.m3u8
卫视电影,rtmp://104.149.141.122/channel/60b4e50239e1b02e8b910cc6?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
卫视电影,http://50.7.61.147:30080/Entry/starmovie
卫视电影,http://sytv.xtvants.fun/mytv.php?id=wsdy&token=free&user=free
卫视电影,P2p://ns2.hellotvvod.com:9906/0c8695bb13dd46ccab6204aeb8d99660.ts
卫视电影,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000 阳光卫视
卫视电影,http://%35%30%2e%37%2e%36%31%2e%31%34%39:%33%30%30%38%30/%45%6e%74%72%79/%73%74%61%72%6d%6f%76%69%65
卫视电影,http://59.125.101.187:8553/http/116.50.42.19:8081/hls/62/804/ch07.m3u8
卫视电影,http://8.crtv1.ml/hstv/crtv.php?id=93&type=.m3u8
卫视西片,http://8.crtv1.ml/hstv/crtv.php?id=369&type=.m3u8
历史频道,P2p://ns2.hellotvvod.com:9906/25e76613921c437daca205113b1702bf.ts
历史频道,mitv://ns2.hellotvvod.com:9906/8282b66d64db4dd884b125ce6a43d7cf
原住民电视,http://streamipcf.akamaized.net/live/_definst_/live_720/chunklist_b1500.m3u8
原住民电视,mitv://ns2.hellotvvod.com:9906/aa08defb0c824c2286623855624a0e07
原住民电视,http://streamipcf.akamaized.net/live/_definst_/live_720/key_b1500.m3u8
原住民电视,p5p://fccs.123178.top:9906/615cf0df00077fe20c5d0d102000e0a2
原住民电视,P2p://ns2.hellotvvod.com:9906/d1e5184668464083ba1deab0b49434bb.ts
原住民电视,http://103.233.191.133:1935/ch1/ch1.live/playlist.m3u8
原住民电视,http://8.crtv1.ml/hstv/crtv.php?id=95&type=.m3u8
古典乐,mitv://ns2.hellotvvod.com:9906/391c8cb09e224e84ab588144e0632a30C
台视,http://dllb.jxin122.top/jj.php?id=45&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
台视,http://huanqiuzhibo.cn/manifest/hqhktv.php?id=45&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
台视,mitv://ns2.hellotvvod.com:9906/0cde14d20638479189443549d1b1005f
台视,http://huanqiuzhibo.cn/manifest/hqhktv.php?id=045&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
台视,http://hd0808.top/hkyh666.php?id=45
台视,http://211.23.114.106:8502/http/61.221.81.94:8088/hls/72/814/ch46.m3u8?token=live1047
台视,http://51.222.193.143:40004/12
台视,rtmp://59.124.75.138/sat/tv071
台视,http://50.7.61.148:30080/Entry/ttv?type=.m3u8
台视,http://211.23.114.106:8502/http/61.221.81.94:8088/hls/71/813/ch46.m3u8
台视,rtmp://59.124.75.157:1935/sat/tv071
台视,rtmp://59.124.75.157/sat/tv071
台视,rtmp://9wv7.mine.nu/sat/tv071
台视,rtmp://104.149.141.122/channel/60b4e50239e1b02e8b910c44?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
台视,http://60.251.59.180:8543/xoxo.m3u8
台视,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv066
台视,http://51.222.193.142:40010/25
台视,p5p://fccs.123178.top:9906/615cf10c0001987d0c5dbb55bf9bd6ed
台视,p5p://fccs.123178.top:9906/615cf1d90008f3590c60ddff48ad15c3
台视,P2p://ns2.hellotvvod.com:9906/17bf2a1a7d3a4173bd05f73dc2f9d789.ts
台视,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH117/117
台视,http://59.125.101.187:8502/http/61.221.81.94:8088/hls/72/814/ch46.m3u8
台视,http://8.crtv1.ml/hstv/crtv.php?id=27&type=.m3u8
台视新闻,p5p://fccs.123178.top:9906/615cf168000ad47e0c5f2512951989aa
台视新闻,http://51.222.193.143:40004/13
台视新闻,P2p://ns2.hellotvvod.com:9906/546c0a650bc2463a8d0da2056198fd63.ts
台视新闻,https://iptv.jmsooo.com/live/tsxw/index.m3u8
台视新闻,http://8.crtv1.ml/hstv/crtv.php?id=1&type=.m3u8
台视综合,http://8.crtv1.ml/hstv/crtv.php?id=309&type=.m3u8
台视财经,p5p://fccs.123178.top:9906/615cf1970005cb4c0c5fdb60d7e44abc
台视财经,P2p://ns2.hellotvvod.com:9906/7f4245fab21f44d4a01a9672c5d07e06.ts
台视财经,http://8.crtv1.ml/hstv/crtv.php?id=300&type=.m3u8
四海钓鱼,http://117.148.179.159/PLTV/88888888/224/3221231718/index.m3u8
回旋镖频道,http://51.222.193.143:40004/5
国会频道1,mitv://ns2.hellotvvod.com:9906/3b86853022324c3da4928922ba545877
国会频道1,P2p://ns2.hellotvvod.com:9906/8dab2add296845ee9d940167b1c42cd1.ts
国会频道2,mitv://ns2.hellotvvod.com:9906/7350ee5ff93341a08945bc1c8d95cd1c
国会频道2,P2p://ns2.hellotvvod.com:9906/6fa8f6c32af642c1a8d9953f6118bff7.ts
国兴卫视,mitv://ns2.hellotvvod.com:9906/7ed90f5183e64e4f8b422c951ff275b0
国兴卫视,p5p://fccs.123178.top:9906/6044d406000399b302ef1ad77f59ca13.ts	
国兴卫视,P2p://ns2.hellotvvod.com:9906/2a6d724e50124559a6a5624fb0cb8acd.ts
国兴卫视,http://8.crtv1.ml/hstv/crtv.php?id=65&type=.m3u8
国家地理,http://iptv.tvfix.org/hls/natlgeo.m3u8
国家地理,mitv://ns2.hellotvvod.com:9906/cbf2e0c0e1ed4e11a564047614cb962d
国家地理,mitv://ns2.hellotvvod.com:9906/56543494b4f64682b1cf6a1aa771c34c
国家地理,P2p://ns2.hellotvvod.com:9906/2e78a3f19f57492b9dcae99b1fd0e3c5.ts
国家地理,P2p://ns2.hellotvvod.com:9906/1db85f9bb5e9458a9df9f1ce95198fb8.ts
国家地理,http://59.44.10.116:9901/tsfile/live/1022_1.m3u8
国家地理,http://%6c%69%76%65%2e%73%63%75%65%63%2e%65%64%75%2e%63%6e:%38%30%38%30/%68%6c%73/%6e%61%74%6c%67%65%6f%2e%6d%33%75%38
国家地理,http://%69%70%74%76%2e%74%76%66%69%78%2e%6f%72%67/%68%6c%73/%6e%61%74%6c%67%65%6f%2e%6d%33%75%38
国家地理,http://211.23.114.106:8509/http/61.221.81.94:8088/hls/61/803/ch01.m3u8
国家地理,rtmp://v3948069e.live.126.net/live/rN9gY7BW5dd2gO7zKoOV1tP8kU4cT8xH100/100
国家地理,http://59.125.101.187:8509/http/61.221.81.94:8088/hls/61/803/ch01.m3u8
国家地理,http://tv.haue.edu.cn/hls/natlgeo.m3u8
国际财经,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
国际财经,https://cdn.hkdtmb.com/hls/76/index.m3u8
城市电视,http://8.crtv1.ml/hstv/crtv.php?id=1289&type=.m3u8
壹新闻,http://dllb.jxin122.top/jj.php?id=34&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
壹新闻,http://huanqiuzhibo.cn/manifest/hqhktv.php?id=34&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
壹新闻,http://huanqiuzhibo.cn/manifest/hqhktv.php?id=034&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
壹新闻,p5p://fccs.123178.top:9906/61494a29000d70560d62917d35be0fae
壹新闻,http://211.23.114.106:8520/http/61.221.81.94:8088/hls/66/808/ch24.m3u8?token=
壹新闻,http://211.23.114.106:8548/http/116.50.42.19:8081/hls/66/808/ch24.m3u8
壹新闻,http://50.7.61.147:30080/Entry/etv?type=.m3u8
壹新闻,http://iptv2.phoves.com.cn/mytv/mytv.php?id=31&t=1633129423&sign=204e76a8f11f28e92a3e201a49dd7516
壹新闻,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
壹新闻,http://59.125.101.187:8548/http/116.50.42.19:8081/hls/66/808/ch24.m3u8
壹新闻,mitv://ns2.hellotvvod.com:9906/c111818e11e8420aaad164543387473c
壹新闻,http://hd0808.top/hkyh666.php?id=34
壹新闻,P2p://ns2.hellotvvod.com:9906/4954485619a54ecfb641577546d8a591.ts
壹新闻,http://61.222.202.191:80/live/yzyh.php?id=144
壹新闻,http://8.crtv1.ml/hstv/crtv.php?id=303&type=.m3u8
壹电影,p5p://fccs.123178.top:9906/60434a87000b209606cdef9cee9a8dfe.ts	
壹电影,mitv://ns2.hellotvvod.com:9906/4726fe8fb7e748659fac6cf64370a205
壹电影,P2p://ns2.hellotvvod.com:9906/beb1bbbd79074875a11ae947efbdf060.ts
壹综合,tvbus://3p3whpbQRZ9ATUezddN9tPF81BdQn5e4t8ebAFtvBQBXNfijAj
壹综合,http://hd0808.top/hkyh666.php?id=35
壹综合,http://51.222.193.142:40010/33
壹综合,P2p://ns2.hellotvvod.com:9906/35695f6618304279906d5ede523c7ce8.ts
壹综合,http://8.crtv1.ml/hstv/crtv.php?id=305&type=.m3u8
大爱一台,http://59.125.101.187:8507/http/61.221.81.94:8088/hls/73/815/ch52.m3u8
大爱一台,mitv://ns2.hellotvvod.com:9906/47e0000522814c6aac7d54c8bec91445
大爱一台,http://211.23.114.106:8504/http/61.221.81.94:8088/hls/73/815/ch52.m3u8?token=
大爱一台,http://211.23.114.106:8507/http/61.221.81.94:8088/hls/73/815/ch52.m3u8
大爱一台,http://211.23.114.106:8507/http/61.221.81.94:8088/hls/76/818/ch63.m3u8?token=
大爱一台,http://51.222.193.142:40010/21
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱一台,rtmp://45.88.148.114/channel/60b4e50239e1b02e8b910c7a?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
大爱一台,p5p://fccs.123178.top:9906/6044917a0000fce101eb274c2044b550.ts
大爱一台,P2p://ns2.hellotvvod.com:9906/9b257d4c559647859ba52b7559707234.ts
大爱一台,http://8.crtv1.ml/hstv/crtv.php?id=11&type=.m3u8
大爱二台,mitv://ns2.hellotvvod.com:9906/4523b0956bb34141bfb61460ea9494ed
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱二台,rtmp://45.88.148.122/channel/60c3441b961593122ebaf99a?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
大爱二台,p5p://fccs.123178.top:9906/60c5a836000cdeac10d361e80c6f7078
大爱二台,P2p://ns2.hellotvvod.com:9906/4cdebea612d3484db9eeae3cf54e679f.ts
大爱二台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
大爱海外,https://pulltv3.wanfudaluye.com/live/tv3.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
天良,http://51.222.193.143:40004/8
好消息,mitv://ns2.hellotvvod.com:9906/7df332eeb26546bf94a972d4c2d1ad4e
好消息,p5p://fccs.123178.top:9906/60b575c30003189a05772bc6fbb8fc4f
好消息,http://211.23.114.106:8505/http/61.221.81.94:8088/hls/74/816/ch53.m3u8?token=
好消息,http://211.23.114.106:8508/http/61.221.81.94:8088/hls/74/816/ch53.m3u8
好消息,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8
好消息,P2p://ns2.hellotvvod.com:9906/e7bd8d45ecd24fa2856bea6823029793.ts
好消息,http://59.125.101.187:8508/http/61.221.81.94:8088/hls/74/816/ch53.m3u8
好消息,http://8.crtv1.ml/hstv/crtv.php?id=104&type=.m3u8
好消息,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
好消息2,tvbus://3FQvdv1Sunc7AoGmbq1W3S43ymkyebtb5rWwxgnoVC3bn2B11X
好消息2,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8
好消息2,P2p://ns2.hellotvvod.com:9906/c8d01f5fcf614c2189d9fe821be583dd.ts
好消息2,http://8.crtv1.ml/hstv/crtv.php?id=363&type=.m3u8
好莱坞,rtmp://104.149.141.122/channel/60b4e50239e1b02e8b910c92?sign=epgg4bkSF4hx%2BZ5WNsuYKsEpljb%2FpPGYAqq21iv2vQJp%2B%2B%2FBLThgPxbdMeXbUy1XfWEH
好莱坞,mitv://ns2.hellotvvod.com:9906/fb9f46f4cb454b13a15aac8e025f8477
好莱坞,p5p://fccs.123178.top:9906/614953030008709d0d8523c592e3c647
好莱坞,http://211.23.114.106:8505/http/61.221.81.94:8088/hls/74/816/ch54.m3u8?token=
好莱坞,http://211.23.114.106:8505/http/61.221.81.94:8088/hls/74/816/ch55.m3u8?token=
好莱坞电影,http://211.23.114.106:8554/http/116.50.42.19:8081/hls/74/816/ch55.m3u8 
好莱坞电影,P2p://ns2.hellotvvod.com:9906/2dfb16e52f4f475f9bd8103e6d490d82.ts
好莱坞电影,http://59.125.101.187:8554/http/116.50.42.19:8081/hls/74/816/ch55.m3u8
好莱坞电影,http://61.222.202.191:80/live/yzyh.php?id=94
好莱坞电影,http://8.crtv1.ml/hstv/crtv.php?id=37&type=.m3u8
娱乐新闻,http://v3948069e.live.126.net:80/live/2377c0666.flv
孝廉电视,http://cdn257.ccdntech.com/live-http/_definst_/vod257_Live/live/playlist.m3u8
客家电视,mitv://ns2.hellotvvod.com:9906/bcf16a66476d4c88a5ea6b7d40a56e7c
客家电视,p5p://fccs.123178.top:9906/615cf0b3000ee57c0c5c631584311880
客家电视,P2p://ns2.hellotvvod.com:9906/341a6c5aee1e44a88d4503582dd5537c.ts
客家电视,http://8.crtv1.ml/hstv/crtv.php?id=76&type=.m3u8
寰宇台湾,http://8.crtv1.ml/hstv/crtv.php?id=87&type=.m3u8
寰宇新闻,http://dm1133.kglink.xyz/live/11.flv
寰宇新闻,http://hd0808.top/hkyh666.php?id=85
寰宇新闻,p5p://fccs.123178.top:9906/60434bdc0009a41d06d32342bef082c3.ts
寰宇新闻,http://211.23.114.106:8507/http/61.221.81.94:8088/hls/76/818/ch62.m3u8?token=
寰宇新闻,http://211.23.114.106:8547/http/116.50.42.19:8081/hls/76/818/ch62.m3u8
寰宇新闻,http://51.222.193.142:40010/24
寰宇新闻,P2p://ns2.hellotvvod.com:9906/70d6351ba1004623afb5177c203f44fc.ts
寰宇新闻,P2p://ns2.hellotvvod.com:9906/451a05bbd7a44ec6b64a892e9d3679a4.ts
寰宇新闻,http://220.135.55.74:8569/http/61.221.81.94:8088/hls/72/814/ch46.m3u8
寰宇新闻,http://59.125.101.187:8547/http/116.50.42.19:8081/hls/76/818/ch62.m3u8
寰宇新闻,http://seb.sason.top/sc/hyxw.m3u8
寰宇新闻,https://iptv.jmsooo.com/live/hyxw/index.m3u8
寰宇新闻,http://8.crtv1.ml/hstv/crtv.php?id=304&type=.m3u8
寰宇新闻2,http://hd0808.top/hkyh666.php?id=84
寰宇新闻2,p5p://fccs.123178.top:9906/60434c6b000d588a06d552cd4d7910ec.ts
寰宇综合,p5p://fccs.123178.top:9906/60434cfa0008763606d78025a8321e46.ts	
寰宇综合,http://8.crtv1.ml/hstv/crtv.php?id=190&type=.m3u8
寰宇财经,p5p://fccs.123178.top:9906/60434e97000581d106ddccac446ea89d
尼克儿童频道,P2p://ns2.hellotvvod.com:9906/7b63ec01250b4b61b5dbad49a8a88762.ts
希望综合,http://51.222.193.143:40004/6
年代MUCH,http://211.23.114.106:8529/http/60.251.39.91:8081/hls/72/814/ch45.m3u8
年代MUCH,p5p://fccs.123178.top:9906/60449ce00006c4040217af361b6c5a1a.ts	
年代MUCH,http://211.23.114.106:8502/http/61.221.81.94:8088/hls/72/814/ch45.m3u8?token=
年代MUCH,http://8.crtv1.ml/hstv/crtv.php?id=1359&type=.m3u8
年代新闻,http://dllb.jxin122.top/jj.php?id=7&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
年代新闻,http://huanqiuzhibo.cn/manifest/hqhktv.php?id=7&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
年代新闻,mitv://ns2.hellotvvod.com:9906/a412a974b1c24427ba506b9fcd95d77b
年代新闻,http://huanqiuzhibo.cn/manifest/hqhktv.php?id=07&p=0&c=3&key=ced06b227baa54c961d63cc2c09dbc52
年代新闻,p5p://fccs.123178.top:9906/618894540002fa6c0186e66d066b3e56
年代新闻,http://211.23.114.106:8517/http/60.251.39.91:8081/hls/67/809/ch27.m3u8
年代新闻,http://211.23.114.106:8502/http/61.221.81.94:8088/hls/67/809/ch27.m3u8?token=
年代新闻,P2p://ns2.hellotvvod.com:9906/0dfd916cb908440b9b5b5b63937ab71c.ts
年代新闻,http://59.125.101.187:8517/http/60.251.39.91:8081/hls/67/809/ch27.m3u8
年代新闻,http://61.222.202.191:80/live/yzyh.php?id=149
年代新闻,http://8.crtv1.ml/hstv/crtv.php?id=1099&type=.m3u8
幸福空间居家,http://8.crtv1.ml/hstv/crtv.php?id=61&type=.m3u8
广东珠江,http://8.crtv1.ml/hstv/crtv.php?id=1034&type=.m3u8
广东翡翠,http://%31%30%33%2e%34%35%2e%32%35%30%2e%36%34:%38%30/%67%75%64%6f%75%35%2e%70%68%70?%69%64=%31%33%35%30%5f%31%35%30%30
广东翡翠,http://astream.apk1088.com:18888/channel.php?id=1350_4500&/PLTV/hls.smil.m3u8
彭博财经,http://liveproduseast.akamaized.net/us/Channel-USTV-AWS-virginia-1/Source-USTV-1000-1_live.m3u8
影迷数位电影,P2p://ns2.hellotvvod.com:9906/f0c6fb0ff86a40b0bc9e752e11ea9977.ts
影迷数位电影,http://8.crtv1.ml/hstv/crtv.php?id=497&type=.m3u8
悸动音乐,https://cdn.hkdtmb.com/hls/hkanime_song/index.m3u8
探索频道,mitv://ns2.hellotvvod.com:9906/9c0a057219044213ac643c8a8e5d50c0
探索频道,P2p://ns2.hellotvvod.com:9906/4c71eae98a6e4a909e632a0a6ab99b3d.ts
探索频道,http://%6c%69%76%65%2e%73%63%75%65%63%2e%65%64%75%2e%63%6e:%38%30%38%30/%68%6c%73/%64%69%73%63%6f%76%65%72%79%2e%6d%33%75%38
